#anonymous_read_id	genome_id	tax_id	read_id
NZ_VNWF01000002.1	GCF_020115515.1	1463165	NZ_VNWF01000002.1
NZ_VNWF01000040.1	GCF_020115515.1	1463165	NZ_VNWF01000040.1
NZ_VNWF01000041.1	GCF_020115515.1	1463165	NZ_VNWF01000041.1
NZ_VNWF01000024.1	GCF_020115515.1	1463165	NZ_VNWF01000024.1
NZ_VNWF01000025.1	GCF_020115515.1	1463165	NZ_VNWF01000025.1
NZ_VNWF01000020.1	GCF_020115515.1	1463165	NZ_VNWF01000020.1
NZ_VNWF01000023.1	GCF_020115515.1	1463165	NZ_VNWF01000023.1
NZ_VNWF01000022.1	GCF_020115515.1	1463165	NZ_VNWF01000022.1
NZ_VNWF01000021.1	GCF_020115515.1	1463165	NZ_VNWF01000021.1
NZ_VNWF01000028.1	GCF_020115515.1	1463165	NZ_VNWF01000028.1
NZ_VNWF01000029.1	GCF_020115515.1	1463165	NZ_VNWF01000029.1
NZ_VNWF01000003.1	GCF_020115515.1	1463165	NZ_VNWF01000003.1
NZ_VNWF01000026.1	GCF_020115515.1	1463165	NZ_VNWF01000026.1
NZ_VNWF01000027.1	GCF_020115515.1	1463165	NZ_VNWF01000027.1
NZ_VNWF01000004.1	GCF_020115515.1	1463165	NZ_VNWF01000004.1
NZ_VNWF01000039.1	GCF_020115515.1	1463165	NZ_VNWF01000039.1
NZ_VNWF01000035.1	GCF_020115515.1	1463165	NZ_VNWF01000035.1
NZ_VNWF01000036.1	GCF_020115515.1	1463165	NZ_VNWF01000036.1
NZ_VNWF01000037.1	GCF_020115515.1	1463165	NZ_VNWF01000037.1
NZ_VNWF01000038.1	GCF_020115515.1	1463165	NZ_VNWF01000038.1
NZ_VNWF01000030.1	GCF_020115515.1	1463165	NZ_VNWF01000030.1
NZ_VNWF01000031.1	GCF_020115515.1	1463165	NZ_VNWF01000031.1
NZ_VNWF01000032.1	GCF_020115515.1	1463165	NZ_VNWF01000032.1
NZ_VNWF01000033.1	GCF_020115515.1	1463165	NZ_VNWF01000033.1
NZ_VNWF01000034.1	GCF_020115515.1	1463165	NZ_VNWF01000034.1
NZ_VNWF01000008.1	GCF_020115515.1	1463165	NZ_VNWF01000008.1
NZ_VNWF01000009.1	GCF_020115515.1	1463165	NZ_VNWF01000009.1
NZ_LS483349.1	GCF_900475095.1	1309	NZ_LS483349.1
NZ_CWJA01000001.1	GCF_001182285.1	28450	NZ_CWJA01000001.1
NZ_CWJA01000002.1	GCF_001182285.1	28450	NZ_CWJA01000002.1
NZ_CWJA01000003.1	GCF_001182285.1	28450	NZ_CWJA01000003.1
NZ_CWJA01000004.1	GCF_001182285.1	28450	NZ_CWJA01000004.1
NZ_CWJA01000005.1	GCF_001182285.1	28450	NZ_CWJA01000005.1
NZ_CWJA01000006.1	GCF_001182285.1	28450	NZ_CWJA01000006.1
NZ_CWJA01000007.1	GCF_001182285.1	28450	NZ_CWJA01000007.1
NZ_CWJA01000008.1	GCF_001182285.1	28450	NZ_CWJA01000008.1
NZ_CWJA01000009.1	GCF_001182285.1	28450	NZ_CWJA01000009.1
NZ_CWJA01000044.1	GCF_001182285.1	28450	NZ_CWJA01000044.1
NZ_CWJA01000045.1	GCF_001182285.1	28450	NZ_CWJA01000045.1
NZ_CWJA01000046.1	GCF_001182285.1	28450	NZ_CWJA01000046.1
NZ_CWJA01000047.1	GCF_001182285.1	28450	NZ_CWJA01000047.1
NZ_CWJA01000048.1	GCF_001182285.1	28450	NZ_CWJA01000048.1
NZ_CWJA01000049.1	GCF_001182285.1	28450	NZ_CWJA01000049.1
NZ_CWJA01000050.1	GCF_001182285.1	28450	NZ_CWJA01000050.1
NZ_CWJA01000051.1	GCF_001182285.1	28450	NZ_CWJA01000051.1
NZ_CWJA01000052.1	GCF_001182285.1	28450	NZ_CWJA01000052.1
NZ_CWJA01000053.1	GCF_001182285.1	28450	NZ_CWJA01000053.1
NZ_CWJA01000037.1	GCF_001182285.1	28450	NZ_CWJA01000037.1
NZ_CWJA01000038.1	GCF_001182285.1	28450	NZ_CWJA01000038.1
NZ_CWJA01000039.1	GCF_001182285.1	28450	NZ_CWJA01000039.1
NZ_CWJA01000040.1	GCF_001182285.1	28450	NZ_CWJA01000040.1
NZ_CWJA01000041.1	GCF_001182285.1	28450	NZ_CWJA01000041.1
NZ_CWJA01000042.1	GCF_001182285.1	28450	NZ_CWJA01000042.1
NZ_CWJA01000043.1	GCF_001182285.1	28450	NZ_CWJA01000043.1
NZ_CWJA01000036.1	GCF_001182285.1	28450	NZ_CWJA01000036.1
NZ_CWJA01000031.1	GCF_001182285.1	28450	NZ_CWJA01000031.1
NZ_CWJA01000032.1	GCF_001182285.1	28450	NZ_CWJA01000032.1
NZ_CWJA01000033.1	GCF_001182285.1	28450	NZ_CWJA01000033.1
NZ_CWJA01000034.1	GCF_001182285.1	28450	NZ_CWJA01000034.1
NZ_CWJA01000035.1	GCF_001182285.1	28450	NZ_CWJA01000035.1
NZ_CWJA01000010.1	GCF_001182285.1	28450	NZ_CWJA01000010.1
NZ_CWJA01000011.1	GCF_001182285.1	28450	NZ_CWJA01000011.1
NZ_CWJA01000014.1	GCF_001182285.1	28450	NZ_CWJA01000014.1
NZ_CWJA01000029.1	GCF_001182285.1	28450	NZ_CWJA01000029.1
NZ_CWJA01000030.1	GCF_001182285.1	28450	NZ_CWJA01000030.1
NZ_CWJA01000012.1	GCF_001182285.1	28450	NZ_CWJA01000012.1
NZ_CWJA01000013.1	GCF_001182285.1	28450	NZ_CWJA01000013.1
NZ_CWJA01000016.1	GCF_001182285.1	28450	NZ_CWJA01000016.1
NZ_CWJA01000017.1	GCF_001182285.1	28450	NZ_CWJA01000017.1
NZ_CWJA01000015.1	GCF_001182285.1	28450	NZ_CWJA01000015.1
NZ_CWJA01000025.1	GCF_001182285.1	28450	NZ_CWJA01000025.1
NZ_CWJA01000026.1	GCF_001182285.1	28450	NZ_CWJA01000026.1
NZ_CWJA01000027.1	GCF_001182285.1	28450	NZ_CWJA01000027.1
NZ_CWJA01000028.1	GCF_001182285.1	28450	NZ_CWJA01000028.1
NZ_CWJA01000018.1	GCF_001182285.1	28450	NZ_CWJA01000018.1
NZ_CWJA01000019.1	GCF_001182285.1	28450	NZ_CWJA01000019.1
NZ_CWJA01000022.1	GCF_001182285.1	28450	NZ_CWJA01000022.1
NZ_CWJA01000023.1	GCF_001182285.1	28450	NZ_CWJA01000023.1
NZ_CWJA01000024.1	GCF_001182285.1	28450	NZ_CWJA01000024.1
NZ_CWJA01000020.1	GCF_001182285.1	28450	NZ_CWJA01000020.1
NZ_CWJA01000021.1	GCF_001182285.1	28450	NZ_CWJA01000021.1
NZ_AP019716.1	GCF_006742065.1	1492	NZ_AP019716.1
NZ_AP019717.1	GCF_006742065.1	1492	NZ_AP019717.1
NZ_AP019718.1	GCF_006742065.1	1492	NZ_AP019718.1
NZ_AP019719.1	GCF_006742065.1	1492	NZ_AP019719.1
NZ_CP077404.1	GCF_019048645.1	1309	NZ_CP077404.1
NZ_BCZK01000017.1	GCF_001598695.1	1218097	NZ_BCZK01000017.1
NZ_BCZK01000016.1	GCF_001598695.1	1218097	NZ_BCZK01000016.1
NZ_BCZK01000015.1	GCF_001598695.1	1218097	NZ_BCZK01000015.1
NZ_BCZK01000021.1	GCF_001598695.1	1218097	NZ_BCZK01000021.1
NZ_BCZK01000019.1	GCF_001598695.1	1218097	NZ_BCZK01000019.1
NZ_BCZK01000020.1	GCF_001598695.1	1218097	NZ_BCZK01000020.1
NZ_BCZK01000014.1	GCF_001598695.1	1218097	NZ_BCZK01000014.1
NZ_BCZK01000018.1	GCF_001598695.1	1218097	NZ_BCZK01000018.1
NZ_BCZK01000012.1	GCF_001598695.1	1218097	NZ_BCZK01000012.1
NZ_BCZK01000013.1	GCF_001598695.1	1218097	NZ_BCZK01000013.1
NZ_BCZK01000011.1	GCF_001598695.1	1218097	NZ_BCZK01000011.1
NZ_BCZK01000010.1	GCF_001598695.1	1218097	NZ_BCZK01000010.1
NZ_BCZK01000001.1	GCF_001598695.1	1218097	NZ_BCZK01000001.1
NZ_BCZK01000002.1	GCF_001598695.1	1218097	NZ_BCZK01000002.1
NZ_BCZK01000003.1	GCF_001598695.1	1218097	NZ_BCZK01000003.1
NZ_BCZK01000004.1	GCF_001598695.1	1218097	NZ_BCZK01000004.1
NZ_BCZK01000009.1	GCF_001598695.1	1218097	NZ_BCZK01000009.1
NZ_BCZK01000005.1	GCF_001598695.1	1218097	NZ_BCZK01000005.1
NZ_BCZK01000008.1	GCF_001598695.1	1218097	NZ_BCZK01000008.1
NZ_BCZK01000006.1	GCF_001598695.1	1218097	NZ_BCZK01000006.1
NZ_BCZK01000007.1	GCF_001598695.1	1218097	NZ_BCZK01000007.1
NZ_BCZK01000022.1	GCF_001598695.1	1218097	NZ_BCZK01000022.1
NZ_BCZK01000023.1	GCF_001598695.1	1218097	NZ_BCZK01000023.1
NZ_BCZK01000024.1	GCF_001598695.1	1218097	NZ_BCZK01000024.1
NZ_BCZK01000025.1	GCF_001598695.1	1218097	NZ_BCZK01000025.1
NZ_BCZK01000026.1	GCF_001598695.1	1218097	NZ_BCZK01000026.1
NZ_BCZK01000036.1	GCF_001598695.1	1218097	NZ_BCZK01000036.1
NZ_BCZK01000037.1	GCF_001598695.1	1218097	NZ_BCZK01000037.1
NZ_BCZK01000038.1	GCF_001598695.1	1218097	NZ_BCZK01000038.1
NZ_BCZK01000039.1	GCF_001598695.1	1218097	NZ_BCZK01000039.1
NZ_BCZK01000040.1	GCF_001598695.1	1218097	NZ_BCZK01000040.1
NZ_BCZK01000041.1	GCF_001598695.1	1218097	NZ_BCZK01000041.1
NZ_BCZK01000042.1	GCF_001598695.1	1218097	NZ_BCZK01000042.1
NZ_BCZK01000043.1	GCF_001598695.1	1218097	NZ_BCZK01000043.1
NZ_BCZK01000027.1	GCF_001598695.1	1218097	NZ_BCZK01000027.1
NZ_BCZK01000028.1	GCF_001598695.1	1218097	NZ_BCZK01000028.1
NZ_BCZK01000029.1	GCF_001598695.1	1218097	NZ_BCZK01000029.1
NZ_BCZK01000030.1	GCF_001598695.1	1218097	NZ_BCZK01000030.1
NZ_BCZK01000031.1	GCF_001598695.1	1218097	NZ_BCZK01000031.1
NZ_BCZK01000032.1	GCF_001598695.1	1218097	NZ_BCZK01000032.1
NZ_BCZK01000033.1	GCF_001598695.1	1218097	NZ_BCZK01000033.1
NZ_BCZK01000034.1	GCF_001598695.1	1218097	NZ_BCZK01000034.1
NZ_BCZK01000035.1	GCF_001598695.1	1218097	NZ_BCZK01000035.1
NZ_CP064367.1	GCF_022869645.1	487	NZ_CP064367.1
NZ_CP093290.1	GCF_022630555.1	1402	NZ_CP093290.1
NC_002937.3	GCF_000195755.1	882	NC_002937.3
NC_005863.1	GCF_000195755.1	882	NC_005863.1
NZ_CBCRTF010000001.1	GCF_965135875.1	1309	NZ_CBCRTF010000001.1
NZ_CBCRTF010000002.1	GCF_965135875.1	1309	NZ_CBCRTF010000002.1
NZ_CBCRTF010000003.1	GCF_965135875.1	1309	NZ_CBCRTF010000003.1
NZ_CBCRTF010000004.1	GCF_965135875.1	1309	NZ_CBCRTF010000004.1
NZ_CBCRTF010000005.1	GCF_965135875.1	1309	NZ_CBCRTF010000005.1
NZ_CBCRTF010000006.1	GCF_965135875.1	1309	NZ_CBCRTF010000006.1
NZ_CBCRTF010000007.1	GCF_965135875.1	1309	NZ_CBCRTF010000007.1
NZ_CBCRTF010000008.1	GCF_965135875.1	1309	NZ_CBCRTF010000008.1
NZ_CBCRTF010000009.1	GCF_965135875.1	1309	NZ_CBCRTF010000009.1
NZ_CBCRTF010000010.1	GCF_965135875.1	1309	NZ_CBCRTF010000010.1
NZ_CBCRTF010000011.1	GCF_965135875.1	1309	NZ_CBCRTF010000011.1
NZ_CBCRTF010000012.1	GCF_965135875.1	1309	NZ_CBCRTF010000012.1
NZ_CBCRTF010000013.1	GCF_965135875.1	1309	NZ_CBCRTF010000013.1
NZ_CBCRTF010000014.1	GCF_965135875.1	1309	NZ_CBCRTF010000014.1
NZ_CBCRTF010000015.1	GCF_965135875.1	1309	NZ_CBCRTF010000015.1
NZ_CBCRTF010000016.1	GCF_965135875.1	1309	NZ_CBCRTF010000016.1
NZ_CP147720.1	GCF_037213995.1	40324	NZ_CP147720.1
CP019944.1	GCF_002058765.1	562	CP019944.1
NZ_FNMB01000026.1	GCF_900106225.1	287	NZ_FNMB01000026.1
NZ_FNMB01000027.1	GCF_900106225.1	287	NZ_FNMB01000027.1
NZ_FNMB01000025.1	GCF_900106225.1	287	NZ_FNMB01000025.1
NZ_FNMB01000024.1	GCF_900106225.1	287	NZ_FNMB01000024.1
NZ_FNMB01000023.1	GCF_900106225.1	287	NZ_FNMB01000023.1
NZ_FNMB01000021.1	GCF_900106225.1	287	NZ_FNMB01000021.1
NZ_FNMB01000022.1	GCF_900106225.1	287	NZ_FNMB01000022.1
NZ_FNMB01000020.1	GCF_900106225.1	287	NZ_FNMB01000020.1
NZ_FNMB01000019.1	GCF_900106225.1	287	NZ_FNMB01000019.1
NZ_FNMB01000018.1	GCF_900106225.1	287	NZ_FNMB01000018.1
NZ_FNMB01000005.1	GCF_900106225.1	287	NZ_FNMB01000005.1
NZ_FNMB01000006.1	GCF_900106225.1	287	NZ_FNMB01000006.1
NZ_FNMB01000001.1	GCF_900106225.1	287	NZ_FNMB01000001.1
NZ_FNMB01000002.1	GCF_900106225.1	287	NZ_FNMB01000002.1
NZ_FNMB01000003.1	GCF_900106225.1	287	NZ_FNMB01000003.1
NZ_FNMB01000004.1	GCF_900106225.1	287	NZ_FNMB01000004.1
NZ_FNMB01000008.1	GCF_900106225.1	287	NZ_FNMB01000008.1
NZ_FNMB01000007.1	GCF_900106225.1	287	NZ_FNMB01000007.1
NZ_FNMB01000017.1	GCF_900106225.1	287	NZ_FNMB01000017.1
NZ_FNMB01000009.1	GCF_900106225.1	287	NZ_FNMB01000009.1
NZ_FNMB01000010.1	GCF_900106225.1	287	NZ_FNMB01000010.1
NZ_FNMB01000014.1	GCF_900106225.1	287	NZ_FNMB01000014.1
NZ_FNMB01000015.1	GCF_900106225.1	287	NZ_FNMB01000015.1
NZ_FNMB01000016.1	GCF_900106225.1	287	NZ_FNMB01000016.1
NZ_FNMB01000011.1	GCF_900106225.1	287	NZ_FNMB01000011.1
NZ_FNMB01000012.1	GCF_900106225.1	287	NZ_FNMB01000012.1
NZ_FNMB01000013.1	GCF_900106225.1	287	NZ_FNMB01000013.1
NZ_FNMB01000028.1	GCF_900106225.1	287	NZ_FNMB01000028.1
NZ_FNMB01000029.1	GCF_900106225.1	287	NZ_FNMB01000029.1
NZ_FNMB01000030.1	GCF_900106225.1	287	NZ_FNMB01000030.1
NZ_FNMB01000069.1	GCF_900106225.1	287	NZ_FNMB01000069.1
NZ_FNMB01000070.1	GCF_900106225.1	287	NZ_FNMB01000070.1
NZ_FNMB01000071.1	GCF_900106225.1	287	NZ_FNMB01000071.1
NZ_FNMB01000072.1	GCF_900106225.1	287	NZ_FNMB01000072.1
NZ_FNMB01000073.1	GCF_900106225.1	287	NZ_FNMB01000073.1
NZ_FNMB01000074.1	GCF_900106225.1	287	NZ_FNMB01000074.1
NZ_FNMB01000075.1	GCF_900106225.1	287	NZ_FNMB01000075.1
NZ_FNMB01000076.1	GCF_900106225.1	287	NZ_FNMB01000076.1
NZ_FNMB01000077.1	GCF_900106225.1	287	NZ_FNMB01000077.1
NZ_FNMB01000078.1	GCF_900106225.1	287	NZ_FNMB01000078.1
NZ_FNMB01000079.1	GCF_900106225.1	287	NZ_FNMB01000079.1
NZ_FNMB01000080.1	GCF_900106225.1	287	NZ_FNMB01000080.1
NZ_FNMB01000081.1	GCF_900106225.1	287	NZ_FNMB01000081.1
NZ_FNMB01000082.1	GCF_900106225.1	287	NZ_FNMB01000082.1
NZ_FNMB01000083.1	GCF_900106225.1	287	NZ_FNMB01000083.1
NZ_FNMB01000084.1	GCF_900106225.1	287	NZ_FNMB01000084.1
NZ_FNMB01000085.1	GCF_900106225.1	287	NZ_FNMB01000085.1
NZ_FNMB01000086.1	GCF_900106225.1	287	NZ_FNMB01000086.1
NZ_FNMB01000087.1	GCF_900106225.1	287	NZ_FNMB01000087.1
NZ_FNMB01000088.1	GCF_900106225.1	287	NZ_FNMB01000088.1
NZ_FNMB01000089.1	GCF_900106225.1	287	NZ_FNMB01000089.1
NZ_FNMB01000090.1	GCF_900106225.1	287	NZ_FNMB01000090.1
NZ_FNMB01000091.1	GCF_900106225.1	287	NZ_FNMB01000091.1
NZ_FNMB01000044.1	GCF_900106225.1	287	NZ_FNMB01000044.1
NZ_FNMB01000045.1	GCF_900106225.1	287	NZ_FNMB01000045.1
NZ_FNMB01000046.1	GCF_900106225.1	287	NZ_FNMB01000046.1
NZ_FNMB01000047.1	GCF_900106225.1	287	NZ_FNMB01000047.1
NZ_FNMB01000048.1	GCF_900106225.1	287	NZ_FNMB01000048.1
NZ_FNMB01000049.1	GCF_900106225.1	287	NZ_FNMB01000049.1
NZ_FNMB01000050.1	GCF_900106225.1	287	NZ_FNMB01000050.1
NZ_FNMB01000051.1	GCF_900106225.1	287	NZ_FNMB01000051.1
NZ_FNMB01000052.1	GCF_900106225.1	287	NZ_FNMB01000052.1
NZ_FNMB01000053.1	GCF_900106225.1	287	NZ_FNMB01000053.1
NZ_FNMB01000054.1	GCF_900106225.1	287	NZ_FNMB01000054.1
NZ_FNMB01000055.1	GCF_900106225.1	287	NZ_FNMB01000055.1
NZ_FNMB01000056.1	GCF_900106225.1	287	NZ_FNMB01000056.1
NZ_FNMB01000057.1	GCF_900106225.1	287	NZ_FNMB01000057.1
NZ_FNMB01000058.1	GCF_900106225.1	287	NZ_FNMB01000058.1
NZ_FNMB01000059.1	GCF_900106225.1	287	NZ_FNMB01000059.1
NZ_FNMB01000060.1	GCF_900106225.1	287	NZ_FNMB01000060.1
NZ_FNMB01000061.1	GCF_900106225.1	287	NZ_FNMB01000061.1
NZ_FNMB01000062.1	GCF_900106225.1	287	NZ_FNMB01000062.1
NZ_FNMB01000063.1	GCF_900106225.1	287	NZ_FNMB01000063.1
NZ_FNMB01000064.1	GCF_900106225.1	287	NZ_FNMB01000064.1
NZ_FNMB01000065.1	GCF_900106225.1	287	NZ_FNMB01000065.1
NZ_FNMB01000066.1	GCF_900106225.1	287	NZ_FNMB01000066.1
NZ_FNMB01000067.1	GCF_900106225.1	287	NZ_FNMB01000067.1
NZ_FNMB01000068.1	GCF_900106225.1	287	NZ_FNMB01000068.1
NZ_FNMB01000031.1	GCF_900106225.1	287	NZ_FNMB01000031.1
NZ_FNMB01000042.1	GCF_900106225.1	287	NZ_FNMB01000042.1
NZ_FNMB01000043.1	GCF_900106225.1	287	NZ_FNMB01000043.1
NZ_FNMB01000039.1	GCF_900106225.1	287	NZ_FNMB01000039.1
NZ_FNMB01000040.1	GCF_900106225.1	287	NZ_FNMB01000040.1
NZ_FNMB01000041.1	GCF_900106225.1	287	NZ_FNMB01000041.1
NZ_FNMB01000032.1	GCF_900106225.1	287	NZ_FNMB01000032.1
NZ_FNMB01000037.1	GCF_900106225.1	287	NZ_FNMB01000037.1
NZ_FNMB01000038.1	GCF_900106225.1	287	NZ_FNMB01000038.1
NZ_FNMB01000033.1	GCF_900106225.1	287	NZ_FNMB01000033.1
NZ_FNMB01000034.1	GCF_900106225.1	287	NZ_FNMB01000034.1
NZ_FNMB01000035.1	GCF_900106225.1	287	NZ_FNMB01000035.1
NZ_FNMB01000036.1	GCF_900106225.1	287	NZ_FNMB01000036.1
NZ_CP084876.1	GCF_020525925.1	1667327	NZ_CP084876.1
NZ_CP084877.1	GCF_020525925.1	1667327	NZ_CP084877.1
NZ_UAWJ01000035.1	GCF_900461305.1	1509	NZ_UAWJ01000035.1
NZ_UAWJ01000031.1	GCF_900461305.1	1509	NZ_UAWJ01000031.1
NZ_UAWJ01000030.1	GCF_900461305.1	1509	NZ_UAWJ01000030.1
NZ_UAWJ01000029.1	GCF_900461305.1	1509	NZ_UAWJ01000029.1
NZ_UAWJ01000028.1	GCF_900461305.1	1509	NZ_UAWJ01000028.1
NZ_UAWJ01000032.1	GCF_900461305.1	1509	NZ_UAWJ01000032.1
NZ_UAWJ01000027.1	GCF_900461305.1	1509	NZ_UAWJ01000027.1
NZ_UAWJ01000034.1	GCF_900461305.1	1509	NZ_UAWJ01000034.1
NZ_UAWJ01000026.1	GCF_900461305.1	1509	NZ_UAWJ01000026.1
NZ_UAWJ01000010.1	GCF_900461305.1	1509	NZ_UAWJ01000010.1
NZ_UAWJ01000001.1	GCF_900461305.1	1509	NZ_UAWJ01000001.1
NZ_UAWJ01000009.1	GCF_900461305.1	1509	NZ_UAWJ01000009.1
NZ_UAWJ01000012.1	GCF_900461305.1	1509	NZ_UAWJ01000012.1
NZ_UAWJ01000008.1	GCF_900461305.1	1509	NZ_UAWJ01000008.1
NZ_UAWJ01000011.1	GCF_900461305.1	1509	NZ_UAWJ01000011.1
NZ_UAWJ01000004.1	GCF_900461305.1	1509	NZ_UAWJ01000004.1
NZ_UAWJ01000021.1	GCF_900461305.1	1509	NZ_UAWJ01000021.1
NZ_UAWJ01000003.1	GCF_900461305.1	1509	NZ_UAWJ01000003.1
NZ_UAWJ01000007.1	GCF_900461305.1	1509	NZ_UAWJ01000007.1
NZ_UAWJ01000006.1	GCF_900461305.1	1509	NZ_UAWJ01000006.1
NZ_UAWJ01000033.1	GCF_900461305.1	1509	NZ_UAWJ01000033.1
NZ_UAWJ01000002.1	GCF_900461305.1	1509	NZ_UAWJ01000002.1
NZ_UAWJ01000013.1	GCF_900461305.1	1509	NZ_UAWJ01000013.1
NZ_UAWJ01000018.1	GCF_900461305.1	1509	NZ_UAWJ01000018.1
NZ_UAWJ01000025.1	GCF_900461305.1	1509	NZ_UAWJ01000025.1
NZ_UAWJ01000014.1	GCF_900461305.1	1509	NZ_UAWJ01000014.1
NZ_UAWJ01000024.1	GCF_900461305.1	1509	NZ_UAWJ01000024.1
NZ_UAWJ01000015.1	GCF_900461305.1	1509	NZ_UAWJ01000015.1
NZ_UAWJ01000016.1	GCF_900461305.1	1509	NZ_UAWJ01000016.1
NZ_UAWJ01000017.1	GCF_900461305.1	1509	NZ_UAWJ01000017.1
NZ_UAWJ01000019.1	GCF_900461305.1	1509	NZ_UAWJ01000019.1
NZ_UAWJ01000023.1	GCF_900461305.1	1509	NZ_UAWJ01000023.1
NZ_UAWJ01000020.1	GCF_900461305.1	1509	NZ_UAWJ01000020.1
NZ_UAWJ01000005.1	GCF_900461305.1	1509	NZ_UAWJ01000005.1
NZ_UAWJ01000022.1	GCF_900461305.1	1509	NZ_UAWJ01000022.1
NZ_CP140161.1	GCF_034478925.1	1402	NZ_CP140161.1
NZ_AP028077.1	GCF_030297255.1	28450	NZ_AP028077.1
NZ_AP028078.1	GCF_030297255.1	28450	NZ_AP028078.1
NZ_CP028325.1	GCF_003050665.1	210	NZ_CP028325.1
NZ_BCVB01000010.1	GCF_001591525.1	1348623	NZ_BCVB01000010.1
NZ_BCVB01000009.1	GCF_001591525.1	1348623	NZ_BCVB01000009.1
NZ_BCVB01000008.1	GCF_001591525.1	1348623	NZ_BCVB01000008.1
NZ_BCVB01000001.1	GCF_001591525.1	1348623	NZ_BCVB01000001.1
NZ_BCVB01000003.1	GCF_001591525.1	1348623	NZ_BCVB01000003.1
NZ_BCVB01000002.1	GCF_001591525.1	1348623	NZ_BCVB01000002.1
NZ_BCVB01000007.1	GCF_001591525.1	1348623	NZ_BCVB01000007.1
NZ_BCVB01000004.1	GCF_001591525.1	1348623	NZ_BCVB01000004.1
NZ_BCVB01000006.1	GCF_001591525.1	1348623	NZ_BCVB01000006.1
NZ_BCVB01000005.1	GCF_001591525.1	1348623	NZ_BCVB01000005.1
NZ_BCVB01000011.1	GCF_001591525.1	1348623	NZ_BCVB01000011.1
NZ_BCVB01000044.1	GCF_001591525.1	1348623	NZ_BCVB01000044.1
NZ_BCVB01000045.1	GCF_001591525.1	1348623	NZ_BCVB01000045.1
NZ_BCVB01000046.1	GCF_001591525.1	1348623	NZ_BCVB01000046.1
NZ_BCVB01000047.1	GCF_001591525.1	1348623	NZ_BCVB01000047.1
NZ_BCVB01000048.1	GCF_001591525.1	1348623	NZ_BCVB01000048.1
NZ_BCVB01000049.1	GCF_001591525.1	1348623	NZ_BCVB01000049.1
NZ_BCVB01000050.1	GCF_001591525.1	1348623	NZ_BCVB01000050.1
NZ_BCVB01000032.1	GCF_001591525.1	1348623	NZ_BCVB01000032.1
NZ_BCVB01000033.1	GCF_001591525.1	1348623	NZ_BCVB01000033.1
NZ_BCVB01000034.1	GCF_001591525.1	1348623	NZ_BCVB01000034.1
NZ_BCVB01000035.1	GCF_001591525.1	1348623	NZ_BCVB01000035.1
NZ_BCVB01000036.1	GCF_001591525.1	1348623	NZ_BCVB01000036.1
NZ_BCVB01000037.1	GCF_001591525.1	1348623	NZ_BCVB01000037.1
NZ_BCVB01000038.1	GCF_001591525.1	1348623	NZ_BCVB01000038.1
NZ_BCVB01000039.1	GCF_001591525.1	1348623	NZ_BCVB01000039.1
NZ_BCVB01000040.1	GCF_001591525.1	1348623	NZ_BCVB01000040.1
NZ_BCVB01000041.1	GCF_001591525.1	1348623	NZ_BCVB01000041.1
NZ_BCVB01000042.1	GCF_001591525.1	1348623	NZ_BCVB01000042.1
NZ_BCVB01000043.1	GCF_001591525.1	1348623	NZ_BCVB01000043.1
NZ_BCVB01000026.1	GCF_001591525.1	1348623	NZ_BCVB01000026.1
NZ_BCVB01000027.1	GCF_001591525.1	1348623	NZ_BCVB01000027.1
NZ_BCVB01000028.1	GCF_001591525.1	1348623	NZ_BCVB01000028.1
NZ_BCVB01000029.1	GCF_001591525.1	1348623	NZ_BCVB01000029.1
NZ_BCVB01000030.1	GCF_001591525.1	1348623	NZ_BCVB01000030.1
NZ_BCVB01000031.1	GCF_001591525.1	1348623	NZ_BCVB01000031.1
NZ_BCVB01000021.1	GCF_001591525.1	1348623	NZ_BCVB01000021.1
NZ_BCVB01000022.1	GCF_001591525.1	1348623	NZ_BCVB01000022.1
NZ_BCVB01000023.1	GCF_001591525.1	1348623	NZ_BCVB01000023.1
NZ_BCVB01000024.1	GCF_001591525.1	1348623	NZ_BCVB01000024.1
NZ_BCVB01000025.1	GCF_001591525.1	1348623	NZ_BCVB01000025.1
NZ_BCVB01000018.1	GCF_001591525.1	1348623	NZ_BCVB01000018.1
NZ_BCVB01000019.1	GCF_001591525.1	1348623	NZ_BCVB01000019.1
NZ_BCVB01000020.1	GCF_001591525.1	1348623	NZ_BCVB01000020.1
NZ_BCVB01000014.1	GCF_001591525.1	1348623	NZ_BCVB01000014.1
NZ_BCVB01000015.1	GCF_001591525.1	1348623	NZ_BCVB01000015.1
NZ_BCVB01000016.1	GCF_001591525.1	1348623	NZ_BCVB01000016.1
NZ_BCVB01000017.1	GCF_001591525.1	1348623	NZ_BCVB01000017.1
NZ_BCVB01000012.1	GCF_001591525.1	1348623	NZ_BCVB01000012.1
NZ_BCVB01000013.1	GCF_001591525.1	1348623	NZ_BCVB01000013.1
NC_002516.2	GCF_000006765.1	208964	NC_002516.2
NZ_JACYYI010000010.1	GCF_017090145.1	470	NZ_JACYYI010000010.1
NZ_JACYYI010000011.1	GCF_017090145.1	470	NZ_JACYYI010000011.1
NZ_JACYYI010000012.1	GCF_017090145.1	470	NZ_JACYYI010000012.1
NZ_JACYYI010000013.1	GCF_017090145.1	470	NZ_JACYYI010000013.1
NZ_JACYYI010000014.1	GCF_017090145.1	470	NZ_JACYYI010000014.1
NZ_JACYYI010000015.1	GCF_017090145.1	470	NZ_JACYYI010000015.1
